p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count
0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.36,17.9,8
0,0,1,0,F0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.206,30.061999999999998,9
0,0,1,0,F00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.944,33.876,10
0,0,1,0,F000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,45.812000000000005,41.135999999999996,10
0,0,1,1,F000F,0,1,0,1,0,0,0,0,0,0,0,0,0,0,69.286,56.861,15
0,0,1,1,F000F0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,83.93,74.14099999999999,20
0,0,1,1,F000F00,0,1,1,1,0,0,0,0,0,0,0,0,0,0,87.07000000000001,78.18799999999999,21
0,0,1,1,F000F000,1,1,2,1,0,0,0,0,0,0,0,0,0,0,88.126,79.53099999999999,21
0,0,1,1,F000F0000,1,1,2,1,0,0,0,0,0,0,0,0,0,0,91.91000000000001,84.15299999999999,22
0,0,1,1,F000F00000,1,1,2,1,0,0,0,0,0,0,0,0,0,0,99.936,90.49199999999999,23
0,0,1,1,F000F000000,1,1,3,1,0,0,0,0,0,0,0,0,0,0,109.36800000000001,96.567,25
0,0,1,2,F000F000000F,1,1,3,1,0,0,0,0,0,0,0,0,0,0,125.674,111.842,31
0,0,1,2,F000F000000F0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,135.023,121.488,32
0,0,1,2,F000F000000F00,2,1,4,1,0,0,0,0,0,0,0,0,0,0,137.323,123.841,32
0,0,1,2,F000F000000F000,2,1,4,1,0,0,0,0,0,0,0,0,0,0,140.067,127.467,33
0,0,1,2,F000F000000F0000,2,1,4,2,0,0,0,0,0,0,0,0,0,0,153.001,137.823,36
0,0,2,2,F000F000000F0000F,2,1,4,2,1,0,1,0,0,0,0,0,0,0,183.34,162.394,42
0,0,2,2,F000F000000F0000F0,2,2,4,3,1,0,1,0,0,0,0,0,0,0,187.687,166.472,42
