p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.008,5.212,1
0,1,1,1,0F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.811999999999998,18.42,5
0,1,1,2,0F0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.729999999999997,19.007,6
0,1,1,2,0F00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.142999999999994,51.786,12
0,1,1,2,0F000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.974999999999994,54.162,13
0,1,1,2,0F0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.428,127.946,32
0,1,1,2,0F00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.079,136.196,33
0,1,1,2,0F000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,177.358,189.685,45
0,1,1,3,0F000000F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,209.311,218.68,55
0,1,2,3,0F000000FF,0,0,1,0,1,0,1,0,0,0,0,0,0,0,250.413,256.276,66
1,1,3,3,0F000000FF0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,251.423,257.124,67
1,1,3,3,0F000000FF00,0,0,1,0,1,0,1,0,0,0,0,0,0,0,257.1,264.47400000000005,68
1,1,3,3,0F000000FF000,0,0,1,0,1,0,1,0,0,0,0,0,0,0,284.466,283.22600000000006,73
1,1,3,3,0F000000FF0000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,293.69100000000003,289.4320000000001,73
1,1,3,3,0F000000FF00000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,295.02900000000005,290.2700000000001,74
1,1,3,3,0F000000FF000000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,300.40100000000007,294.0020000000001,75
1,1,3,4,0F000000FF000000F,0,1,1,1,1,1,1,1,0,0,0,0,0,0,353.8160000000001,341.6280000000001,88
1,1,4,4,0F000000FF000000FF,0,1,1,1,1,2,1,1,0,0,0,0,0,0,374.15600000000006,367.2870000000001,95
1,1,5,4,0F000000FF000000FFF,0,1,1,1,1,2,1,1,0,0,0,0,0,0,379.01500000000004,376.2170000000001,98
1,1,5,4,0F000000FF000000FFF0,0,1,1,2,1,2,1,1,0,0,0,0,0,0,389.583,390.2610000000001,101
1,1,5,4,0F000000FF000000FFF00,0,1,1,2,1,2,1,1,0,0,0,0,0,0,430.288,425.86300000000006,113
1,1,5,4,0F000000FF000000FFF000,0,1,1,2,1,2,1,1,0,0,0,0,0,0,441.601,435.10400000000004,114
1,1,6,4,0F000000FF000000FFF000B,0,1,1,2,1,2,1,1,0,0,0,0,0,0,454.874,446.05400000000003,118
1,1,6,5,0F000000FF000000FFF000BF,0,1,1,2,1,2,1,1,0,0,0,0,0,0,463.91700000000003,451.973,121
1,1,6,6,0F000000FF000000FFF000BFF,0,1,1,2,1,3,1,2,0,0,0,0,0,0,490.40500000000003,466.987,126
1,1,6,6,0F000000FF000000FFF000BFF0,0,1,2,2,1,3,1,2,0,0,0,0,0,0,494.85200000000003,471.49,127
1,1,6,6,0F000000FF000000FFF000BFF00,0,1,3,2,1,3,1,2,0,0,0,0,0,0,506.69800000000004,479.776,130
1,1,6,6,0F000000FF000000FFF000BFF000,0,1,4,2,1,3,1,2,0,0,0,0,0,0,513.3430000000001,495.15700000000004,132
1,1,6,6,0F000000FF000000FFF000BFF0000,0,1,4,2,1,3,1,2,0,0,0,0,0,0,570.3330000000001,562.787,148
1,1,6,6,0F000000FF000000FFF000BFF00000,0,1,4,2,1,3,1,2,0,0,0,0,0,0,575.816,571.046,149
1,1,6,7,0F000000FF000000FFF000BFF00000F,0,1,4,2,1,3,1,2,0,0,0,0,0,0,597.0740000000001,587.744,155
1,1,6,7,0F000000FF000000FFF000BFF00000F0,0,1,4,2,1,3,1,2,0,1,0,0,0,1,601.3430000000001,594.48,156
1,1,6,7,0F000000FF000000FFF000BFF00000F00,0,1,4,2,1,3,1,2,0,2,0,0,0,2,607.4190000000001,601.884,157
1,1,6,7,0F000000FF000000FFF000BFF00000F000,0,1,5,2,1,3,1,2,0,2,0,0,0,2,614.2900000000001,608.5500000000001,159
1,1,6,7,0F000000FF000000FFF000BFF00000F0000,0,1,5,2,1,3,1,2,0,3,0,0,0,3,629.0050000000001,624.0150000000001,162
1,1,6,7,0F000000FF000000FFF000BFF00000F00000,0,1,5,2,2,3,2,2,0,3,0,0,0,3,654.9750000000001,654.5920000000001,165
1,1,6,7,0F000000FF000000FFF000BFF00000F000000,0,1,5,2,2,3,2,2,0,3,0,0,0,3,731.8550000000001,782.9450000000002,185
1,1,6,7,0F000000FF000000FFF000BFF00000F0000000,0,1,5,2,2,3,2,2,0,3,0,0,0,3,739.8070000000001,791.2620000000002,186
1,1,7,7,0F000000FF000000FFF000BFF00000F0000000F,0,1,5,2,2,3,2,2,0,3,0,0,0,3,748.0880000000001,801.8090000000002,189
1,1,7,8,0F000000FF000000FFF000BFF00000F0000000FF,0,1,5,2,2,3,2,2,0,3,0,0,0,3,761.508,812.6550000000002,192
1,1,7,8,0F000000FF000000FFF000BFF00000F0000000FF0,0,1,5,2,2,3,2,2,0,3,0,0,0,3,773.72,824.0170000000002,195
1,1,7,9,0F000000FF000000FFF000BFF00000F0000000FF0F,0,1,5,2,2,3,2,2,0,3,0,0,0,3,782.017,830.1000000000001,198
1,1,7,10,0F000000FF000000FFF000BFF00000F0000000FF0FF,0,1,5,2,2,4,2,3,0,3,0,0,0,3,791.6800000000001,838.4280000000001,201
1,1,7,10,0F000000FF000000FFF000BFF00000F0000000FF0FF0,0,1,5,2,2,4,2,3,0,3,0,0,0,3,794.527,842.9310000000002,202
1,1,7,10,0F000000FF000000FFF000BFF00000F0000000FF0FF00,0,1,5,3,2,4,2,3,0,3,0,0,0,3,798.407,846.4840000000002,203
1,1,8,10,0F000000FF000000FFF000BFF00000F0000000FF0FF00F,0,1,5,3,2,4,2,3,0,3,0,0,0,3,804.942,857.3720000000002,206
1,1,8,10,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0,0,1,5,3,2,4,2,3,0,3,0,0,0,3,809.226,862.2500000000002,208
1,1,9,10,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F,0,1,5,3,3,4,3,3,0,3,0,0,0,3,817.595,871.9940000000003,211
1,1,9,10,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0,0,1,5,4,3,4,3,3,0,3,0,0,0,3,828.3140000000001,880.3720000000003,213
1,1,9,11,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F,0,1,5,4,3,5,3,4,0,3,0,0,0,3,837.946,889.7880000000004,216
1,1,9,11,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F0,0,1,5,5,3,5,3,4,0,3,0,0,0,3,851.291,898.8680000000004,218
1,1,9,12,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00,0,1,5,5,3,5,3,4,0,3,0,0,0,3,861.8030000000001,904.3810000000004,219
1,1,9,13,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F,0,1,5,5,3,6,3,5,0,3,0,0,0,3,889.7000000000002,926.8600000000005,226
1,1,9,13,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F0,0,1,5,5,3,6,3,5,0,3,0,0,0,3,924.2140000000002,951.8890000000005,234
1,1,9,13,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00,0,1,5,5,3,6,3,5,0,3,0,0,0,3,933.0570000000001,961.6550000000004,236
1,1,10,13,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F,0,1,5,5,3,6,3,5,1,3,1,0,0,3,955.2140000000002,977.1710000000004,242
1,1,11,13,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F0,0,1,5,5,3,6,3,5,1,3,1,0,0,3,955.9030000000001,978.3210000000004,243
1,1,11,13,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F00,0,1,5,5,3,6,3,5,1,3,1,0,0,3,969.7190000000002,1000.1230000000004,247
1,1,11,13,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F000,0,1,5,5,3,6,3,5,1,3,1,0,0,3,975.7680000000001,1006.2000000000004,248
1,1,11,13,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F0000,0,1,6,5,3,6,3,5,1,3,1,0,0,3,1007.5600000000002,1042.5900000000004,258
1,1,11,13,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F00000,0,1,6,5,3,6,3,5,1,3,1,0,0,3,1019.0170000000002,1094.8680000000004,261
1,1,11,13,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F000000,0,1,6,6,3,6,3,5,1,3,1,0,0,3,1021.8950000000002,1097.7630000000004,262
1,1,11,13,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F0000000,0,1,6,6,3,6,3,5,1,3,1,0,0,3,1043.0990000000002,1116.4260000000004,267
1,1,11,14,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F0000000F,0,1,6,6,3,6,3,5,1,3,1,0,0,3,1051.582,1122.8650000000005,270
1,1,11,14,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F0000000F0,0,1,6,6,3,7,3,6,1,3,1,0,0,3,1072.0410000000002,1138.4330000000004,273
1,1,11,14,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F0000000F00,0,1,6,6,3,7,3,6,1,3,1,0,0,3,1078.978,1146.2640000000004,274
1,1,11,14,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F0000000F000,0,1,6,6,3,7,3,6,1,3,1,0,0,3,1147.029,1214.9080000000004,290
1,1,11,14,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F0000000F0000,1,1,7,6,3,7,3,6,1,3,1,0,0,3,1152.686,1219.9630000000004,290
1,1,11,14,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F0000000F00000,1,1,7,6,3,7,3,6,1,3,1,0,0,3,1159.787,1226.7040000000004,291
1,1,11,14,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F0000000F000000,2,1,8,6,3,7,3,6,1,3,1,0,0,3,1163.5240000000001,1230.1030000000003,291
1,1,12,14,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F0000000F000000F,2,1,8,6,3,7,3,6,1,4,1,0,0,4,1169.7990000000002,1238.3870000000004,294
1,1,12,14,0F000000FF000000FFF000BFF00000F0000000FF0FF00F0F0F00F00F0000000F000000F0,2,1,8,6,4,7,3,6,1,5,1,1,0,4,1245.0470000000003,1303.2100000000005,312
