p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.121,4.011,1
0,0,0,0,00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8.433,7.888,2
0,0,0,0,000,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18.479,16.557000000000002,3
0,0,0,0,0000,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24.641,22.720000000000002,4
0,0,0,0,00000,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27.982999999999997,25.293000000000003,5
0,0,0,0,000000,0,0,0,2,0,0,0,0,0,0,0,0,0,0,39.956999999999994,33.099000000000004,8
0,0,0,0,0000000,0,0,1,2,0,0,0,0,0,0,0,0,0,0,56.20299999999999,46.893,11
0,0,0,0,00000000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,70.03099999999999,59.514,14
0,0,0,0,000000000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,76.169,65.691,15
0,0,0,0,0000000000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,79.096,69.96600000000001,16
0,0,0,0,00000000000,0,0,2,3,0,0,0,0,0,0,0,0,0,0,88.85300000000001,79.19000000000001,19
0,0,0,0,000000000000,0,0,2,3,1,0,1,0,0,0,0,0,0,0,114.144,104.12300000000002,26
0,0,0,0,0000000000000,0,0,2,3,1,0,1,0,0,0,0,0,0,0,123.546,111.65800000000002,28
0,0,0,0,00000000000000,0,1,2,4,1,0,1,0,0,0,0,0,0,0,124.486,112.69600000000001,28
0,0,0,0,000000000000000,0,1,3,4,1,0,1,0,0,0,0,0,0,0,143.26600000000002,131.66400000000002,33
0,0,0,0,0000000000000000,0,1,3,4,1,0,1,0,0,0,0,0,0,0,154.16400000000002,141.41500000000002,34
0,0,0,0,00000000000000000,0,1,3,5,1,1,1,0,0,0,0,0,0,0,176.627,159.34000000000003,40
0,0,0,0,000000000000000000,0,1,4,5,1,1,1,0,1,0,0,0,1,0,215.267,202.52300000000002,51
0,0,0,0,0000000000000000000,0,1,4,5,1,1,1,0,1,0,0,0,1,0,221.371,207.87000000000003,52
0,0,1,0,0000000000000000000B,0,1,4,5,1,2,1,0,1,0,0,0,1,0,236.93900000000002,224.38400000000004,56
0,1,1,1,0000000000000000000B0,0,1,4,5,1,2,1,0,1,0,0,0,1,0,238.00500000000002,225.32700000000006,57
0,1,1,1,0000000000000000000B00,0,1,5,5,1,2,1,0,1,0,0,0,1,0,253.19800000000004,240.40900000000005,62
0,1,1,1,0000000000000000000B000,0,1,5,5,1,2,1,0,1,0,0,0,1,0,256.52500000000003,245.12300000000005,63
0,1,1,1,0000000000000000000B0000,0,1,5,5,1,2,1,0,1,0,0,0,1,0,263.66200000000003,252.69100000000006,64
0,1,1,1,0000000000000000000B00000,0,1,5,6,1,2,1,0,1,0,0,0,1,0,285.57500000000005,277.92100000000005,71
0,1,1,1,0000000000000000000B000000,0,1,5,6,2,2,2,0,1,0,0,0,1,0,292.37700000000007,286.86300000000006,74
0,1,2,1,0000000000000000000B000000F,0,1,5,6,2,2,2,0,1,0,0,0,1,0,299.20200000000006,291.56500000000005,76
0,1,2,1,0000000000000000000B000000F0,0,1,5,6,2,2,2,0,1,0,0,0,1,0,306.25200000000007,296.24600000000004,77
0,1,2,1,0000000000000000000B000000F00,0,1,5,7,2,3,2,0,1,0,0,0,1,0,308.7870000000001,297.88700000000006,79
0,1,2,1,0000000000000000000B000000F000,0,1,5,7,2,4,2,0,1,0,0,0,1,0,327.4020000000001,315.1720000000001,83
0,1,2,2,0000000000000000000B000000F000F,0,1,5,7,2,5,2,1,2,0,0,0,2,0,349.2550000000001,328.7060000000001,88
0,1,2,3,0000000000000000000B000000F000FF,0,1,5,7,2,6,2,2,3,0,0,0,3,0,367.6980000000001,350.52900000000005,93
0,1,2,3,0000000000000000000B000000F000FF0,0,1,5,7,2,6,2,2,3,0,0,0,3,0,371.9150000000001,352.84600000000006,94
0,1,2,3,0000000000000000000B000000F000FF00,0,2,5,8,2,6,2,2,3,0,0,0,3,0,379.83900000000006,358.8960000000001,94
0,1,2,4,0000000000000000000B000000F000FF00B,0,2,5,8,2,6,2,2,3,0,0,0,3,0,395.88300000000004,370.7150000000001,97
0,1,2,5,0000000000000000000B000000F000FF00BF,0,2,5,8,2,6,2,2,3,0,0,0,3,0,404.19300000000004,378.1550000000001,100
0,1,2,5,0000000000000000000B000000F000FF00BF0,0,2,5,8,2,6,2,2,3,0,0,0,3,0,413.432,387.6290000000001,101
0,1,2,6,0000000000000000000B000000F000FF00BF0F,0,2,5,8,2,7,2,3,3,0,0,0,3,0,422.813,399.5330000000001,105
1,1,3,6,0000000000000000000B000000F000FF00BF0F0,0,2,5,8,2,7,2,3,3,0,0,0,3,0,424.133,400.63900000000007,106
1,1,3,6,0000000000000000000B000000F000FF00BF0F00,0,2,6,8,2,7,2,3,3,0,0,0,3,0,437.28299999999996,412.84600000000006,110
1,1,3,6,0000000000000000000B000000F000FF00BF0F000,0,2,6,8,3,7,3,3,3,0,0,0,3,0,445.31499999999994,418.47300000000007,111
1,1,3,6,0000000000000000000B000000F000FF00BF0F0000,0,2,6,8,3,8,3,4,3,0,0,0,3,0,461.85499999999996,434.66400000000004,115
1,1,3,6,0000000000000000000B000000F000FF00BF0F00000,0,2,7,8,3,8,3,4,3,0,0,0,3,0,469.51699999999994,445.75600000000003,117
1,1,3,6,0000000000000000000B000000F000FF00BF0F000000,0,2,8,8,4,8,3,4,3,1,0,1,3,0,504.46599999999995,478.463,125
1,1,3,6,0000000000000000000B000000F000FF00BF0F0000000,0,2,8,9,4,8,3,4,3,1,0,1,3,0,511.15399999999994,483.939,127
1,1,3,7,0000000000000000000B000000F000FF00BF0F0000000F,0,2,8,9,4,8,3,4,3,1,0,1,3,0,520.3639999999999,490.221,130
1,1,3,7,0000000000000000000B000000F000FF00BF0F0000000F0,0,2,8,10,4,8,3,4,3,1,0,1,3,0,527.6429999999999,496.444,132
1,1,3,8,0000000000000000000B000000F000FF00BF0F0000000F0F,0,2,8,10,4,9,3,5,3,1,0,1,3,0,555.6519999999999,518.794,137
1,1,3,9,0000000000000000000B000000F000FF00BF0F0000000F0FF,0,2,8,10,4,10,3,6,3,1,0,1,3,0,579.8069999999999,534.34,142
1,1,3,9,0000000000000000000B000000F000FF00BF0F0000000F0FF0,0,2,8,11,4,11,3,6,3,1,0,1,3,0,587.3629999999999,545.751,144
1,1,3,10,0000000000000000000B000000F000FF00BF0F0000000F0FF0F,0,2,8,11,4,11,3,6,3,1,0,1,3,0,597.895,553.798,147
1,1,3,11,0000000000000000000B000000F000FF00BF0F0000000F0FF0FF,0,2,8,11,4,11,3,6,3,1,0,1,3,0,605.783,561.748,150
1,1,3,11,0000000000000000000B000000F000FF00BF0F0000000F0FF0FF0,0,2,8,11,4,12,3,7,3,1,0,1,3,0,612.8240000000001,573.0010000000001,152
1,1,3,11,0000000000000000000B000000F000FF00BF0F0000000F0FF0FF00,0,2,8,11,4,12,3,7,3,1,0,1,3,0,618.936,579.2300000000001,154
1,1,3,12,0000000000000000000B000000F000FF00BF0F0000000F0FF0FF00B,0,2,8,11,5,12,3,7,3,1,0,1,3,0,645.495,607.0560000000002,162
1,1,3,13,0000000000000000000B000000F000FF00BF0F0000000F0FF0FF00BB,0,2,8,11,5,12,3,7,3,2,0,2,3,0,648.734,611.4780000000002,164
1,1,3,14,0000000000000000000B000000F000FF00BF0F0000000F0FF0FF00BBB,0,2,8,11,5,13,3,8,3,2,0,2,3,0,671.0500000000001,630.6370000000002,169
1,1,3,14,0000000000000000000B000000F000FF00BF0F0000000F0FF0FF00BBB0,0,2,8,11,5,13,3,8,3,2,0,2,3,0,676.6970000000001,635.5660000000001,171
1,1,3,14,0000000000000000000B000000F000FF00BF0F0000000F0FF0FF00BBB00,0,2,8,12,5,13,3,8,3,2,0,2,3,0,685.0070000000001,642.2350000000001,173
1,1,3,14,0000000000000000000B000000F000FF00BF0F0000000F0FF0FF00BBB000,0,2,8,12,5,13,3,8,3,2,0,2,3,0,690.772,645.9920000000001,174
1,1,3,15,0000000000000000000B000000F000FF00BF0F0000000F0FF0FF00BBB000F,0,2,8,12,5,13,3,8,3,2,0,2,3,0,715.719,674.2500000000001,183
1,2,3,16,0000000000000000000B000000F000FF00BF0F0000000F0FF0FF00BBB000F0,0,2,8,12,5,13,3,8,3,2,0,2,3,0,717.047,675.1380000000001,184
1,2,3,16,0000000000000000000B000000F000FF00BF0F0000000F0FF0FF00BBB000F00,0,2,8,13,5,14,3,8,3,2,0,2,3,0,726.955,698.2390000000001,185
1,2,4,16,0000000000000000000B000000F000FF00BF0F0000000F0FF0FF00BBB000F00F,0,2,8,13,5,14,3,8,3,2,0,2,3,0,741.5020000000001,712.1930000000001,190
1,2,4,16,0000000000000000000B000000F000FF00BF0F0000000F0FF0FF00BBB000F00F0,0,2,8,13,5,14,3,8,3,2,0,2,3,0,745.2020000000001,717.3360000000001,191
1,2,4,16,0000000000000000000B000000F000FF00BF0F0000000F0FF0FF00BBB000F00F00,0,2,8,13,5,14,3,8,3,2,0,2,3,0,753.0270000000002,723.0800000000002,192
