p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.661,4.341,1
0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.162999999999997,26.648,5
0,0,1,0,00F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.948999999999998,29.573999999999998,7
0,0,1,0,00F0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.855999999999995,33.783,8
0,0,1,0,00F00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,46.736999999999995,42.459,10
0,0,1,0,00F000,0,0,0,1,0,1,0,0,1,0,0,0,1,0,54.029999999999994,50.163000000000004,11
0,0,1,1,00F000F,0,0,0,1,0,2,0,1,1,0,0,0,1,0,77.31299999999999,69.694,16
0,0,1,1,00F000F0,0,0,0,1,0,2,0,1,1,0,0,0,1,0,100.49199999999999,94.274,22
0,0,1,1,00F000F00,0,0,1,1,0,2,0,1,1,0,0,0,1,0,129.607,122.873,29
0,0,1,1,00F000F000,0,0,1,1,0,2,0,1,1,0,0,0,1,0,138.548,130.689,30
0,0,1,1,00F000F0000,0,0,2,1,0,2,0,1,1,0,0,0,1,0,144.088,141.018,32
0,0,1,2,00F000F0000F,0,0,2,1,0,2,0,1,1,0,0,0,1,0,160.90699999999998,161.019,38
0,0,1,2,00F000F0000F0,0,0,3,1,0,2,0,1,1,0,0,0,1,0,182.38899999999998,184.608,44
0,0,1,2,00F000F0000F00,0,0,3,1,0,2,0,1,1,1,0,0,1,1,192.265,199.946,47
0,0,2,2,00F000F0000F00F,0,0,3,1,0,2,0,1,1,2,0,0,1,2,199.903,207.339,50
0,0,2,2,00F000F0000F00F0,0,0,3,1,0,2,0,1,1,3,0,1,1,2,221.783,225.871,54
0,0,2,2,00F000F0000F00F00,0,0,4,1,1,2,0,1,1,3,0,1,1,2,241.861,244.478,59
0,0,2,2,00F000F0000F00F000,0,0,4,2,1,2,0,1,1,3,0,1,1,2,271.666,279.17900000000003,67
0,0,2,2,00F000F0000F00F0000,0,0,4,2,1,2,0,1,1,3,0,1,1,2,303.647,309.00000000000006,75
0,0,2,2,00F000F0000F00F00000,0,0,4,2,1,3,0,2,1,3,0,1,1,2,397.01099999999997,398.69800000000004,96
0,0,2,2,00F000F0000F00F000000,0,0,4,2,1,4,0,3,1,3,0,1,1,2,445.25199999999995,431.528,101
0,1,2,3,00F000F0000F00F0000000,0,0,4,2,1,4,0,3,1,3,0,1,1,2,445.92099999999994,432.02000000000004,102
0,1,2,3,00F000F0000F00F00000000,0,0,4,2,1,4,0,3,1,3,0,1,1,2,458.19899999999996,446.28600000000006,104
0,1,2,3,00F000F0000F00F000000000,0,0,4,2,1,4,0,3,1,3,0,1,1,2,460.98199999999997,453.34200000000004,105
0,1,2,3,00F000F0000F00F0000000000,0,0,4,2,1,4,0,3,1,3,0,1,1,2,491.847,479.461,111
0,1,2,3,00F000F0000F00F00000000000,0,0,5,2,1,4,0,3,1,3,0,1,1,2,519.591,518.453,119
0,1,2,3,00F000F0000F00F000000000000,0,0,5,2,1,4,0,3,1,4,0,1,1,3,531.958,530.711,122
0,1,3,3,00F000F0000F00F0000000000000,0,0,5,2,1,4,0,3,1,5,0,1,1,4,537.641,536.551,123
0,1,3,3,00F000F0000F00F00000000000000,0,0,5,2,1,4,0,3,1,5,0,1,1,4,573.097,578.274,133
0,1,3,3,00F000F0000F00F000000000000000,0,0,5,2,1,4,0,3,1,6,0,2,1,4,584.164,588.864,135
0,1,3,3,00F000F0000F00F0000000000000000,0,0,5,2,1,4,0,3,1,6,0,2,1,4,590.037,592.605,136
0,1,3,3,00F000F0000F00F00000000000000000,0,0,6,2,1,4,0,3,1,6,0,2,1,4,603.066,605.1750000000001,139
0,1,4,3,00F000F0000F00F00000000000000000B,0,0,6,2,1,5,0,3,1,6,0,2,1,4,616.962,621.5720000000001,143
0,1,4,3,00F000F0000F00F00000000000000000B0,0,0,7,2,1,5,0,3,1,6,0,2,1,4,643.528,648.6410000000001,148
0,1,4,4,00F000F0000F00F00000000000000000B0F,0,0,7,2,1,6,0,4,1,6,0,2,1,4,657.825,658.964,151
0,1,5,4,00F000F0000F00F00000000000000000B0FF,0,0,7,2,2,6,1,4,1,6,0,2,1,4,666.981,671.571,154
0,1,5,4,00F000F0000F00F00000000000000000B0FF0,0,0,7,2,2,6,1,4,1,6,0,2,1,4,676.434,681.876,155
0,1,5,4,00F000F0000F00F00000000000000000B0FF00,0,0,8,2,2,6,1,4,1,6,0,2,1,4,683.241,691.958,157
0,1,5,4,00F000F0000F00F00000000000000000B0FF000,1,0,9,2,2,6,1,4,1,6,0,2,1,4,684.317,694.016,157
0,1,6,4,00F000F0000F00F00000000000000000B0FF000F,1,0,9,2,3,6,2,4,1,6,0,2,1,4,717.809,751.895,166
0,1,7,4,00F000F0000F00F00000000000000000B0FF000FF,1,0,9,2,3,7,2,4,1,6,0,2,1,4,734.002,769.888,171
0,1,7,4,00F000F0000F00F00000000000000000B0FF000FF0,1,0,9,2,3,7,2,4,1,6,0,2,1,4,765.959,806.76,180
0,1,7,4,00F000F0000F00F00000000000000000B0FF000FF00,1,0,9,2,3,8,2,5,1,6,0,2,1,4,774.4499999999999,817.497,183
0,1,7,4,00F000F0000F00F00000000000000000B0FF000FF000,1,0,9,2,3,8,2,5,1,6,0,2,1,4,778.8539999999999,820.6429999999999,184
0,1,7,5,00F000F0000F00F00000000000000000B0FF000FF000F,1,0,9,2,3,9,2,6,1,6,0,2,1,4,792.352,835.1049999999999,189
