p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.969,6.793,1
0,0,0,1,0F,0,0,0,0,0,2,0,2,0,0,0,0,0,0,20.972,25.707,6
0,1,0,2,0F0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,21.999000000000002,26.985,7
0,1,0,2,0F00,0,0,0,0,0,2,0,2,0,0,0,0,0,0,60.378,69.555,17
0,1,0,3,0F00F,0,0,0,0,0,2,0,2,0,0,0,0,0,0,92.263,93.80600000000001,24
0,1,0,3,0F00F0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,93.819,96.53300000000002,25
1,1,1,3,0F00F00,0,0,0,0,0,2,0,2,0,0,0,0,0,0,96.556,100.07200000000002,26
1,1,2,3,0F00F00B,0,0,0,0,1,2,1,2,0,0,0,0,0,0,108.051,109.54200000000002,29
2,1,3,3,0F00F00B0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,111.10000000000001,112.47700000000002,30
2,1,3,3,0F00F00B00,0,0,0,1,1,2,1,2,0,0,0,0,0,0,136.648,140.746,38
2,2,3,4,0F00F00B000,0,0,0,1,1,2,1,2,0,0,0,0,0,0,137.183,141.669,39
2,2,3,4,0F00F00B0000,0,0,0,2,1,2,1,2,0,0,0,0,0,0,148.34199999999998,153.685,41
2,2,3,4,0F00F00B00000,0,0,0,2,1,2,1,2,0,0,0,0,0,0,196.92399999999998,201.691,50
2,2,3,4,0F00F00B000000,0,1,0,3,1,2,1,2,0,0,0,0,0,0,199.623,205.251,50
2,2,3,4,0F00F00B0000000,0,2,0,4,1,2,1,2,1,0,1,0,0,0,203.533,209.18,50
