p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.218,19.239,5
0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.467,22.889,6
0,0,0,0,000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47.081999999999994,35.656,10
0,0,0,0,0000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,63.99799999999999,47.388999999999996,14
0,0,1,0,0000F,0,0,0,1,1,1,1,0,0,0,0,0,0,0,82.17299999999999,59.592999999999996,18
0,0,1,0,0000F0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,105.10799999999999,78.143,23
0,0,2,0,0000F0F,0,0,0,1,1,1,1,0,1,0,0,0,1,0,149.04999999999998,118.237,35
0,0,2,0,0000F0F0,0,0,1,1,1,1,1,0,2,0,0,0,2,0,166.47099999999998,134.429,40
0,0,2,0,0000F0F00,0,0,1,1,1,1,1,0,2,0,0,0,2,0,188.99499999999998,151.81,45
0,0,2,0,0000F0F000,0,0,1,1,1,1,1,0,2,0,0,0,2,0,201.69899999999998,164.812,48
0,0,2,0,0000F0F0000,0,0,1,1,1,1,1,0,2,0,0,0,2,0,209.344,176.597,50
0,0,2,0,0000F0F00000,0,0,1,1,1,1,1,0,2,0,0,0,2,0,212.21099999999998,179.991,51
0,0,2,0,0000F0F000000,0,0,1,1,1,1,1,0,2,0,0,0,2,0,222.32199999999997,209.479,54
0,0,2,0,0000F0F0000000,0,0,2,1,1,1,1,0,2,0,0,0,2,0,227.31999999999996,222.12400000000002,56
0,0,2,0,0000F0F00000000,0,0,3,1,1,1,1,0,2,0,0,0,2,0,245.63499999999996,246.73400000000004,62
0,0,2,0,0000F0F000000000,0,0,3,1,1,1,1,0,2,1,0,1,2,0,260.64799999999997,262.511,66
0,0,3,0,0000F0F000000000B,0,0,3,1,1,2,1,0,2,1,0,1,2,0,283.61499999999995,279.70700000000005,72
0,0,3,0,0000F0F000000000B0,0,0,3,1,1,2,1,0,2,1,0,1,2,0,310.26499999999993,298.46500000000003,77
0,0,3,0,0000F0F000000000B00,0,0,3,1,1,2,1,0,2,1,0,1,2,0,314.08699999999993,301.17800000000005,78
0,0,3,0,0000F0F000000000B000,0,0,3,1,1,2,1,0,2,1,0,1,2,0,345.0179999999999,326.59400000000005,85
0,0,3,0,0000F0F000000000B0000,0,0,3,1,2,2,2,0,2,1,0,1,2,0,360.27699999999993,338.68700000000007,87
0,0,3,0,0000F0F000000000B00000,0,0,3,1,2,2,2,0,2,1,0,1,2,0,368.6089999999999,351.0350000000001,88
0,0,3,0,0000F0F000000000B000000,0,0,3,1,2,2,2,0,2,1,0,1,2,0,375.7169999999999,357.4190000000001,89
