p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.67,15.447,1
1,0,1,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.222,16.358,2
1,0,1,1,00B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.9,40.159,8
1,0,1,1,00B0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.9,40.159,9
1,0,2,1,00B0B,0,0,0,0,2,0,1,0,0,0,0,0,0,0,58.379999999999995,79.402,16
1,0,2,1,00B0B0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,59.751999999999995,79.958,17
1,0,2,1,00B0B00,0,0,0,0,2,0,1,0,0,0,0,0,0,0,93.738,109.866,26
1,1,2,2,00B0B000,0,0,0,0,2,0,1,0,0,0,0,0,0,0,94.959,111.259,27
1,1,2,2,00B0B0000,0,0,0,0,2,0,1,0,0,0,0,0,0,0,109.172,121.359,28
1,1,2,2,00B0B00000,0,0,1,0,2,0,1,0,0,0,0,0,0,0,113.587,128.826,30
1,1,2,2,00B0B000000,0,0,1,0,2,0,1,0,0,0,0,0,0,0,120.971,139.58499999999998,31
1,1,2,2,00B0B0000000,0,0,1,0,3,0,2,0,0,0,0,0,0,0,123.423,143.25199999999998,32
1,1,2,2,00B0B00000000,0,0,1,0,3,0,2,0,0,0,0,0,0,0,123.423,143.25199999999998,33
1,1,2,2,00B0B000000000,0,0,1,0,4,0,2,0,0,0,0,0,0,0,137.46,158.84199999999998,35
1,1,3,2,00B0B000000000B,0,0,1,0,5,0,3,0,0,0,0,0,0,0,163.817,209.32399999999998,42
1,2,3,3,00B0B000000000B0,0,0,1,0,5,0,3,0,0,0,0,0,0,0,164.845,210.41699999999997,43
1,2,3,3,00B0B000000000B00,0,0,1,0,5,0,3,0,0,0,0,0,0,0,188.731,225.58699999999996,48
1,2,3,4,00B0B000000000B00B,0,0,1,0,5,0,3,0,0,0,0,0,0,0,218.839,238.69099999999997,51
1,2,3,4,00B0B000000000B00B0,0,0,1,0,5,1,3,1,0,0,0,0,0,0,225.646,252.04599999999996,52
1,2,3,4,00B0B000000000B00B00,0,0,2,0,5,1,3,1,0,0,0,0,0,0,230.93599999999998,258.657,54
1,2,3,4,00B0B000000000B00B000,0,0,2,0,6,1,4,1,0,0,0,0,0,0,244.01099999999997,265.534,55
1,2,3,4,00B0B000000000B00B0000,0,0,2,0,6,1,4,1,0,0,0,0,0,0,255.75199999999995,273.66499999999996,56
1,2,3,4,00B0B000000000B00B00000,0,0,2,1,6,1,4,1,0,0,0,0,0,0,270.77699999999993,286.83799999999997,59
1,2,4,4,00B0B000000000B00B00000B,0,0,2,1,7,1,5,1,0,0,0,0,0,0,282.5729999999999,299.44399999999996,64
1,2,4,4,00B0B000000000B00B00000B0,0,0,2,1,7,2,5,2,0,0,0,0,0,0,301.2289999999999,317.01699999999994,67
1,2,4,5,00B0B000000000B00B00000B0F,0,0,2,1,7,3,5,3,0,0,0,0,0,0,327.7049999999999,359.11699999999996,72
1,2,4,5,00B0B000000000B00B00000B0F0,0,0,2,1,7,3,5,3,0,0,0,0,0,0,329.1239999999999,359.80999999999995,73
1,3,4,6,00B0B000000000B00B00000B0F00,0,0,2,1,7,3,5,3,0,0,0,0,0,0,338.52699999999993,371.67699999999996,74
1,3,5,6,00B0B000000000B00B00000B0F00F,0,0,2,1,7,3,5,3,0,0,0,0,0,0,363.37999999999994,408.51599999999996,81
1,3,6,6,00B0B000000000B00B00000B0F00FF,0,0,2,1,8,3,6,3,0,0,0,0,0,0,372.49799999999993,420.44899999999996,86
2,3,7,6,00B0B000000000B00B00000B0F00FF0,0,0,2,1,8,3,6,3,0,0,0,0,0,0,381.02599999999995,434.29299999999995,87
3,3,8,6,00B0B000000000B00B00000B0F00FF00,0,0,2,1,8,3,6,3,0,0,0,0,0,0,381.86299999999994,435.05799999999994,88
3,3,8,6,00B0B000000000B00B00000B0F00FF000,0,0,2,1,8,3,6,3,0,0,0,0,0,0,411.70899999999995,458.7319999999999,96
3,3,8,6,00B0B000000000B00B00000B0F00FF0000,0,0,2,1,8,3,6,3,0,0,0,0,0,0,419.0609999999999,465.8109999999999,97
3,3,8,6,00B0B000000000B00B00000B0F00FF00000,0,0,3,1,8,3,6,3,0,0,0,0,0,0,432.03599999999994,475.71399999999994,98
3,3,8,7,00B0B000000000B00B00000B0F00FF00000F,0,0,3,1,8,4,6,4,0,0,0,0,0,0,450.63199999999995,491.4309999999999,105
3,3,8,7,00B0B000000000B00B00000B0F00FF00000F0,0,0,3,1,8,4,6,4,0,0,0,0,0,0,451.54299999999995,492.01199999999994,106
3,3,8,7,00B0B000000000B00B00000B0F00FF00000F00,0,0,4,1,8,4,6,4,0,0,0,0,0,0,507.549,549.5,114
3,3,8,7,00B0B000000000B00B00000B0F00FF00000F000,0,0,5,1,8,4,6,4,0,0,0,0,0,0,534.745,578.505,122
3,3,9,7,00B0B000000000B00B00000B0F00FF00000F000F,0,0,5,1,9,4,7,4,0,0,0,0,0,0,543.791,591.854,125
3,3,10,7,00B0B000000000B00B00000B0F00FF00000F000FF,0,0,5,1,10,4,8,4,0,0,0,0,0,0,558.4480000000001,612.6990000000001,132
3,3,10,7,00B0B000000000B00B00000B0F00FF00000F000FF0,0,0,5,1,10,4,8,4,0,0,0,0,0,0,559.6880000000001,614.7130000000001,133
3,3,10,7,00B0B000000000B00B00000B0F00FF00000F000FF00,0,0,6,1,10,4,8,4,0,0,0,0,0,0,562.373,618.249,135
3,3,10,7,00B0B000000000B00B00000B0F00FF00000F000FF000,0,0,6,1,10,4,8,4,0,0,0,0,0,0,569.8130000000001,625.013,136
3,3,11,7,00B0B000000000B00B00000B0F00FF00000F000FF000F,0,0,6,1,10,4,8,4,0,0,0,0,0,0,575.1670000000001,631.895,139
3,3,11,8,00B0B000000000B00B00000B0F00FF00000F000FF000FF,0,0,6,1,10,4,8,4,0,0,0,0,0,0,582.2850000000002,638.4309999999999,142
3,4,11,9,00B0B000000000B00B00000B0F00FF00000F000FF000FF0,0,0,6,1,10,4,8,4,0,0,0,0,0,0,582.8630000000002,638.9999999999999,143
3,4,11,9,00B0B000000000B00B00000B0F00FF00000F000FF000FF00,0,0,6,2,10,4,8,4,0,0,0,0,0,0,588.1970000000001,644.2809999999998,145
3,4,11,9,00B0B000000000B00B00000B0F00FF00000F000FF000FF000,0,1,6,3,10,4,8,4,0,0,0,0,0,0,589.0520000000001,644.8049999999998,145
3,4,11,10,00B0B000000000B00B00000B0F00FF00000F000FF000FF000B,0,1,6,3,10,4,8,4,0,0,0,0,0,0,606.7470000000002,659.8429999999998,148
3,4,11,10,00B0B000000000B00B00000B0F00FF00000F000FF000FF000B0,0,1,6,4,10,4,8,4,0,0,0,0,0,0,610.9730000000002,662.8429999999998,150
3,4,11,10,00B0B000000000B00B00000B0F00FF00000F000FF000FF000B00,0,1,6,4,10,5,8,5,0,0,0,0,0,0,612.3070000000001,664.0669999999999,151
3,4,11,10,00B0B000000000B00B00000B0F00FF00000F000FF000FF000B000,0,1,6,4,10,5,8,5,0,0,0,0,0,0,619.8980000000001,669.7239999999999,152
4,4,12,10,00B0B000000000B00B00000B0F00FF00000F000FF000FF000B0000,0,1,6,4,10,5,8,5,0,0,0,0,0,0,620.5320000000002,670.563,153
