p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,7.84,2
0,0,0,0,00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.253,14.934000000000001,3
0,0,0,0,000,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25.053,34.742000000000004,7
0,0,1,0,000F,0,0,2,0,0,1,0,0,0,0,0,0,0,0,76.161,110.373,20
1,0,2,0,000F0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,76.81,111.186,21
1,0,2,0,000F00,0,0,2,0,0,1,0,0,0,0,0,0,0,0,82.101,115.435,23
2,0,3,0,000F000,0,0,2,0,0,1,0,0,0,0,0,0,0,0,88.918,133.256,24
2,0,3,1,000F000F,0,0,2,0,0,2,0,1,0,0,0,0,0,0,106.421,151.323,30
2,0,3,1,000F000F0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,140.91,175.917,37
2,0,3,1,000F000F00,0,0,2,0,1,2,1,1,0,0,0,0,0,0,162.14499999999998,203.344,42
2,1,3,2,000F000F000,0,0,2,0,1,2,1,1,0,0,0,0,0,0,167.92999999999998,208.259,43
2,1,3,2,000F000F0000,0,0,2,0,1,2,1,1,0,0,0,0,0,0,187.67399999999998,226.503,47
2,1,3,2,000F000F00000,0,0,2,1,1,2,1,1,0,0,0,0,0,0,213.68699999999998,245.129,51
2,1,3,3,000F000F00000F,0,0,2,1,1,2,1,1,0,0,0,0,0,0,224.35399999999998,252.24099999999999,54
2,1,3,3,000F000F00000F0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,227.753,254.47799999999998,55
2,1,3,3,000F000F00000F00,0,0,2,1,1,2,1,1,0,0,0,0,0,0,233.053,258.78499999999997,57
2,1,3,3,000F000F00000F000,0,0,2,1,1,2,1,1,0,0,0,0,0,0,238.298,264.284,58
2,1,3,4,000F000F00000F000F,0,0,2,1,1,3,1,2,0,0,0,0,0,0,253.492,280.878,61
3,1,4,4,000F000F00000F000F0,0,0,2,1,1,3,1,2,0,0,0,0,0,0,254.391,281.95099999999996,62
3,1,4,4,000F000F00000F000F00,0,0,2,1,1,3,1,2,0,0,0,0,0,0,272.479,316.707,67
3,1,4,4,000F000F00000F000F000,0,0,2,1,1,3,1,2,0,0,0,0,0,0,279.767,327.525,69
3,1,4,4,000F000F00000F000F0000,0,0,2,2,1,3,1,2,0,0,0,0,0,0,321.933,360.469,78
3,1,4,4,000F000F00000F000F00000,0,0,2,2,1,3,1,2,0,0,0,0,0,0,325.715,364.948,79
3,1,4,4,000F000F00000F000F000000,0,0,3,2,1,3,1,2,0,0,0,0,0,0,338.316,378.661,82
3,1,4,4,000F000F00000F000F0000000,0,0,3,2,1,3,1,2,0,0,0,0,0,0,353.241,392.637,85
3,2,4,5,000F000F00000F000F00000000,0,0,3,2,1,3,1,2,0,0,0,0,0,0,354.144,393.704,86
3,2,4,6,000F000F00000F000F00000000F,0,0,3,2,1,3,1,2,0,0,0,0,0,0,374.171,401.106,89
3,2,5,6,000F000F00000F000F00000000FF,0,0,3,2,1,3,1,2,0,0,0,0,0,0,389.52299999999997,430.472,94
3,2,5,6,000F000F00000F000F00000000FF0,0,0,3,2,1,3,1,2,0,0,0,0,0,0,393.808,438.748,95
3,2,5,6,000F000F00000F000F00000000FF00,0,0,3,2,2,3,2,2,0,0,0,0,0,0,405.782,451.271,98
3,2,5,6,000F000F00000F000F00000000FF000,0,0,4,2,2,3,2,2,0,0,0,0,0,0,411.39099999999996,458.236,100
3,2,5,6,000F000F00000F000F00000000FF0000,0,0,4,2,2,3,2,2,0,0,0,0,0,0,419.909,470.976,102
3,2,5,6,000F000F00000F000F00000000FF00000,0,0,5,2,2,3,2,2,0,0,0,0,0,0,428.768,482.415,104
3,2,5,6,000F000F00000F000F00000000FF000000,0,0,5,2,3,3,3,2,0,0,0,0,0,0,459.54999999999995,508.01500000000004,109
3,2,5,6,000F000F00000F000F00000000FF0000000,0,0,5,2,4,3,4,2,0,0,0,0,0,0,466.37399999999997,517.589,110
3,2,5,6,000F000F00000F000F00000000FF00000000,0,0,5,2,4,3,4,2,0,0,0,0,0,0,474.183,523.6990000000001,111
3,2,5,6,000F000F00000F000F00000000FF000000000,0,0,5,3,4,3,4,2,0,0,0,0,0,0,503.277,553.292,117
3,2,5,6,000F000F00000F000F00000000FF0000000000,0,0,5,3,4,3,4,2,0,0,0,0,0,0,510.092,558.481,118
3,2,5,6,000F000F00000F000F00000000FF00000000000,0,0,5,3,4,3,4,2,0,0,0,0,0,0,512.77,561.098,119
3,2,5,6,000F000F00000F000F00000000FF000000000000,0,0,5,3,4,3,4,2,0,0,0,0,0,0,517.813,565.765,120
3,2,6,6,000F000F00000F000F00000000FF000000000000B,0,0,5,3,4,4,4,2,0,0,0,0,0,0,552.0459999999999,598.442,129
3,2,6,6,000F000F00000F000F00000000FF000000000000B0,0,0,5,4,4,5,4,2,0,0,0,0,0,0,561.9179999999999,617.58,132
3,2,7,6,000F000F00000F000F00000000FF000000000000B0F,0,0,5,4,4,5,4,2,0,0,0,0,0,0,568.1949999999999,628.623,135
3,2,7,6,000F000F00000F000F00000000FF000000000000B0F0,0,0,5,4,4,5,4,2,0,0,0,0,0,0,586.271,647.287,141
3,2,7,6,000F000F00000F000F00000000FF000000000000B0F00,0,0,5,4,4,6,4,2,0,0,0,0,0,0,617.9979999999999,672.611,146
3,2,7,6,000F000F00000F000F00000000FF000000000000B0F000,0,0,5,4,4,6,4,2,0,0,0,0,0,0,623.877,677.4639999999999,147
3,2,7,6,000F000F00000F000F00000000FF000000000000B0F0000,0,1,5,5,4,6,4,2,0,0,0,0,0,0,624.8059999999999,678.3939999999999,147
3,3,7,7,000F000F00000F000F00000000FF000000000000B0F00000,0,1,5,5,4,6,4,2,0,0,0,0,0,0,626.233,679.2429999999999,148
3,3,7,7,000F000F00000F000F00000000FF000000000000B0F000000,0,1,5,6,4,6,4,2,0,0,0,0,0,0,644.0709999999999,697.7069999999999,154
3,3,8,7,000F000F00000F000F00000000FF000000000000B0F000000F,0,1,5,6,4,7,4,2,0,0,0,0,0,0,705.8519999999999,752.0629999999999,170
3,3,8,7,000F000F00000F000F00000000FF000000000000B0F000000F0,0,1,5,7,4,7,4,2,1,0,1,0,0,0,735.5289999999999,771.1839999999999,176
3,3,8,7,000F000F00000F000F00000000FF000000000000B0F000000F00,0,1,5,7,4,7,4,2,1,0,1,0,0,0,738.8699999999999,775.9089999999999,177
3,3,8,7,000F000F00000F000F00000000FF000000000000B0F000000F000,0,1,5,7,4,7,4,2,1,0,1,0,0,0,744.3979999999999,783.4329999999999,179
3,3,8,7,000F000F00000F000F00000000FF000000000000B0F000000F0000,0,1,5,7,4,7,4,2,1,0,1,0,0,0,748.6249999999999,789.5489999999999,180
3,3,8,7,000F000F00000F000F00000000FF000000000000B0F000000F00000,0,1,5,7,5,7,4,2,1,0,1,0,0,0,760.2789999999999,801.2509999999999,184
3,3,8,7,000F000F00000F000F00000000FF000000000000B0F000000F000000,0,1,5,7,6,7,5,2,1,0,1,0,0,0,771.6189999999999,812.7699999999999,187
3,3,8,7,000F000F00000F000F00000000FF000000000000B0F000000F0000000,0,1,6,7,7,7,5,2,1,0,1,0,0,0,780.9179999999999,820.8469999999999,189
3,3,8,7,000F000F00000F000F00000000FF000000000000B0F000000F00000000,0,1,6,7,7,8,5,2,1,0,1,0,0,0,812.3459999999999,850.5979999999998,196
3,3,8,8,000F000F00000F000F00000000FF000000000000B0F000000F00000000F,0,1,6,7,7,9,5,3,1,0,1,0,0,0,828.8599999999999,868.5599999999998,200
3,3,8,9,000F000F00000F000F00000000FF000000000000B0F000000F00000000FF,0,1,6,7,7,10,5,4,1,0,1,0,0,0,850.7419999999998,891.9709999999998,206
3,3,9,9,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB,0,1,6,7,7,10,5,4,1,1,1,0,0,1,869.4469999999999,920.2299999999998,213
3,3,9,9,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB0,0,1,6,7,7,10,5,4,1,1,1,0,0,1,871.5559999999999,923.3699999999998,214
3,3,9,9,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00,0,1,6,8,8,10,6,4,1,1,1,0,0,1,888.1479999999999,942.9759999999998,217
3,4,9,10,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB000,0,1,6,8,8,10,6,4,1,1,1,0,0,1,889.7689999999999,943.8189999999997,218
3,5,9,11,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB0000,0,1,6,8,8,10,6,4,1,1,1,0,0,1,890.6649999999998,944.6829999999998,219
3,5,9,11,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000,0,1,6,8,8,11,6,5,1,1,1,0,0,1,894.2839999999999,948.5009999999997,220
3,5,9,11,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB000000,0,1,6,8,8,11,6,5,1,1,1,0,0,1,903.6139999999999,954.9719999999998,221
4,5,10,11,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB0000000,0,1,6,8,8,11,6,5,1,1,1,0,0,1,904.4409999999999,955.9869999999997,222
4,5,10,11,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000,0,1,6,8,8,11,6,5,1,1,1,0,0,1,907.1949999999999,959.7019999999998,223
4,5,10,12,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F,0,1,6,8,8,11,6,5,1,1,1,0,0,1,910.5089999999999,963.5029999999998,225
4,5,10,12,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0,0,1,7,8,8,11,6,5,1,1,1,0,0,1,945.9889999999999,1003.6739999999999,237
5,5,11,12,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F00,0,1,7,8,8,11,6,5,1,1,1,0,0,1,946.8129999999999,1005.3559999999999,238
5,5,11,12,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F000,0,1,8,8,8,11,6,5,1,1,1,0,0,1,958.4869999999999,1018.5989999999999,240
5,5,11,12,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000,0,1,9,8,8,11,6,5,1,1,1,0,0,1,965.9809999999999,1027.821,242
5,5,11,12,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F00000,0,1,9,8,8,11,6,5,1,2,1,1,0,1,974.2159999999999,1038.4109999999998,244
5,5,11,12,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F000000,0,1,9,8,8,11,6,5,1,2,1,1,0,1,982.3409999999999,1045.8659999999998,245
5,5,11,12,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000,0,1,9,8,8,11,6,5,1,2,1,1,0,1,992.0529999999999,1056.9259999999997,246
5,5,11,13,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F,0,1,9,8,8,11,6,5,1,2,1,1,0,1,1002.8409999999999,1062.0029999999997,249
5,5,11,13,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F0,0,1,10,8,8,11,6,5,1,2,1,1,0,1,1035.885,1097.2489999999998,256
5,5,11,13,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00,0,1,10,8,8,11,6,5,1,2,1,1,0,1,1090.809,1141.2659999999998,266
5,5,11,13,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F000,0,1,10,8,8,11,6,5,1,2,1,1,0,1,1096.822,1150.4389999999999,267
6,5,12,13,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F0000,0,1,10,8,8,11,6,5,1,2,1,1,0,1,1097.5829999999999,1151.378,268
6,5,12,13,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000,0,1,10,8,8,11,6,5,1,2,1,1,0,1,1155.427,1192.254,276
6,5,12,14,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B,0,1,10,8,8,12,6,6,1,2,1,1,0,1,1168.404,1207.812,280
6,5,12,14,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B0,0,1,10,9,8,12,6,6,1,3,1,1,0,2,1177.823,1220.128,283
6,5,12,14,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B00,0,1,10,10,8,12,6,6,1,3,1,1,0,2,1192.1290000000001,1238.1319999999998,286
6,5,12,14,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000,0,1,10,10,8,12,6,6,1,3,1,1,0,2,1238.8690000000001,1277.08,297
6,5,12,15,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000F,0,1,10,10,8,12,6,6,1,3,1,1,0,2,1270.0680000000002,1292.2569999999998,302
6,5,12,15,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000F0,0,1,10,10,8,13,6,7,1,3,1,1,0,2,1281.3410000000001,1299.685,303
6,5,13,15,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000F0B,0,1,10,10,8,14,6,7,1,3,1,1,0,2,1303.8080000000002,1315.82,309
6,5,13,15,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000F0B0,0,1,10,11,8,14,6,7,1,3,1,1,0,2,1340.4970000000003,1343.137,317
6,5,13,15,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000F0B00,0,1,10,12,8,14,6,7,1,3,1,1,0,2,1380.3260000000002,1375.745,327
6,5,13,15,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000F0B000,0,1,10,12,8,15,6,8,2,3,1,1,1,2,1411.1090000000002,1400.6919999999998,332
6,5,13,15,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000F0B0000,0,1,10,12,8,15,6,8,2,3,1,1,1,2,1451.0120000000002,1439.3159999999998,342
6,5,13,15,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000F0B00000,0,1,10,12,8,16,6,9,3,3,1,1,2,2,1477.9730000000002,1452.0659999999998,345
6,5,13,15,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000F0B000000,0,1,10,12,8,16,6,9,3,3,1,1,2,2,1484.1840000000002,1456.7289999999998,346
6,5,13,16,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000F0B000000F,0,1,10,12,8,17,6,10,3,3,1,1,2,2,1504.813,1473.1549999999997,351
6,5,13,16,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000F0B000000F0,0,1,10,12,8,17,6,10,3,3,1,1,2,2,1511.18,1487.7719999999997,353
6,5,13,16,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000F0B000000F00,0,1,10,12,8,17,6,10,3,3,1,1,2,2,1515.896,1493.8479999999997,354
6,5,13,16,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000F0B000000F000,0,1,11,12,8,17,6,10,3,3,1,1,2,2,1521.503,1500.0939999999998,356
6,5,13,16,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000F0B000000F0000,0,1,11,12,8,17,6,10,3,3,1,1,2,2,1524.079,1504.2959999999998,357
6,5,13,16,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000F0B000000F00000,0,1,11,12,8,17,6,10,3,3,1,1,2,2,1536.431,1523.8079999999998,358
6,5,13,17,000F000F00000F000F00000000FF000000000000B0F000000F00000000FFB00000000F0000000F00000B000F0B000000F00000F,0,1,11,12,8,17,6,10,3,3,1,1,2,2,1565.8110000000001,1571.7039999999997,368
