p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.483,8.977,3
0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.994,15.844000000000001,4
0,0,0,0,000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.99,18.635,5
0,0,0,1,000B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,55.41,45.027,12
0,0,0,1,000B0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,91.311,82.799,23
0,0,0,1,000B00,0,0,1,1,1,0,0,0,0,0,0,0,0,0,99.60400000000001,93.42,26
0,0,0,1,000B000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,107.32600000000001,102.554,28
0,0,0,2,000B000F,0,0,1,1,1,1,0,1,0,0,0,0,0,0,129.231,133.24,34
0,0,0,2,000B000F0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,141.926,148.833,35
1,0,1,2,000B000F00,0,0,1,1,1,1,0,1,0,0,0,0,0,0,142.57,149.47899999999998,36
1,0,1,2,000B000F000,0,0,1,1,1,2,0,2,0,0,0,0,0,0,156.611,160.492,39
1,0,1,2,000B000F0000,0,0,1,1,1,2,0,2,0,0,0,0,0,0,162.57999999999998,164.51899999999998,40
1,0,1,2,000B000F00000,0,0,1,1,1,2,0,2,0,0,0,0,0,0,187.86899999999997,178.11199999999997,43
1,0,1,2,000B000F000000,0,0,1,1,1,2,0,2,0,0,0,0,0,0,197.97699999999998,185.13599999999997,46
1,0,1,2,000B000F0000000,0,0,1,1,1,2,0,2,0,0,0,0,0,0,204.515,190.87199999999996,47
1,0,1,2,000B000F00000000,0,0,1,2,1,2,0,2,0,0,0,0,0,0,226.04,207.88899999999995,52
1,0,1,2,000B000F000000000,0,0,1,2,1,2,0,2,0,0,0,0,0,0,234.807,223.04499999999996,55
1,0,1,2,000B000F0000000000,1,0,2,2,1,2,0,2,0,0,0,0,0,0,235.95999999999998,223.97599999999997,55
2,0,2,2,000B000F00000000000,1,0,2,2,1,2,0,2,0,0,0,0,0,0,236.58299999999997,224.54099999999997,56
2,0,2,2,000B000F000000000000,1,0,2,3,1,2,0,2,0,0,0,0,0,0,241.63899999999998,228.69999999999996,58
2,0,2,2,000B000F0000000000000,1,0,2,3,1,2,0,2,0,0,0,0,0,0,271.215,261.212,67
2,0,2,2,000B000F00000000000000,1,0,3,3,1,2,0,2,0,0,0,0,0,0,280.11899999999997,270.068,70
2,0,2,2,000B000F000000000000000,1,0,3,4,1,2,0,2,0,0,0,0,0,0,285.51,274.46,72
2,0,3,2,000B000F000000000000000F,1,0,3,4,1,2,0,2,0,0,0,0,0,0,295.31399999999996,281.347,76
2,0,3,3,000B000F000000000000000FF,1,0,3,4,1,2,0,2,1,0,0,0,1,0,319.10699999999997,296.72999999999996,81
2,0,3,3,000B000F000000000000000FF0,1,0,3,4,1,2,0,2,1,0,0,0,1,0,337.72999999999996,316.953,87
2,0,3,3,000B000F000000000000000FF00,1,0,4,4,1,2,0,2,2,0,0,0,2,0,354.174,333.419,92
2,0,3,4,000B000F000000000000000FF00F,1,0,4,4,1,3,0,3,2,0,0,0,2,0,398.53,370.21999999999997,103
2,0,3,4,000B000F000000000000000FF00F0,1,0,4,4,1,3,0,3,2,0,0,0,2,0,420.871,378.852,106
2,0,3,4,000B000F000000000000000FF00F00,1,0,4,4,2,3,1,3,2,0,0,0,2,0,433.21099999999996,392.868,109
2,0,4,4,000B000F000000000000000FF00F00F,1,0,4,4,3,3,2,3,2,0,0,0,2,0,471.02199999999993,432.804,120
2,0,4,4,000B000F000000000000000FF00F00F0,1,0,4,4,3,3,2,3,2,0,0,0,2,0,484.00499999999994,444.77099999999996,124
2,0,4,4,000B000F000000000000000FF00F00F00,1,0,4,5,3,3,2,3,2,0,0,0,2,0,497.10299999999995,459.68699999999995,129
