p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.349,26.569,6
0,0,0,0,00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,40.262,32.778999999999996,8
0,1,0,1,000,0,0,0,2,0,0,0,0,0,0,0,0,0,0,41.884,33.666,9
0,1,0,1,0000,0,0,0,3,0,0,0,0,0,0,0,0,0,0,50.999,40.628,11
0,1,0,1,00000,0,0,0,3,0,1,0,1,1,0,0,0,1,0,71.99000000000001,60.583,14
0,1,0,1,000000,0,0,1,3,0,1,0,1,2,0,0,0,2,0,88.96200000000002,78.535,19
0,1,0,1,0000000,0,0,1,3,0,1,0,1,2,0,0,0,2,0,96.52700000000002,84.139,20
0,1,0,1,00000000,0,0,1,3,0,2,0,2,2,0,0,0,2,0,126.62700000000001,107.72399999999999,25
0,1,0,2,00000000B,0,0,1,3,0,2,0,2,2,0,0,0,2,0,137.94400000000002,117.85,29
0,1,0,2,00000000B0,0,0,1,3,0,2,0,2,2,0,0,0,2,0,145.83900000000003,124.809,30
0,1,0,2,00000000B00,0,0,2,3,0,2,0,2,2,0,0,0,2,0,152.33100000000002,132.537,32
0,1,0,2,00000000B000,0,0,2,3,0,2,0,2,2,0,0,0,2,0,156.04200000000003,138.542,33
0,1,1,2,00000000B000F,0,0,2,3,0,2,0,2,2,0,0,0,2,0,189.91800000000003,185.939,44
0,1,2,2,00000000B000FF,0,0,2,3,0,2,0,2,2,0,0,0,2,0,204.95100000000002,202.392,49
0,1,2,3,00000000B000FFF,0,0,2,3,0,2,0,2,2,0,0,0,2,0,215.97000000000003,209.347,52
0,1,2,3,00000000B000FFF0,0,0,2,3,0,2,0,2,2,0,0,0,2,0,231.33000000000004,223.899,54
0,2,2,4,00000000B000FFF00,0,0,2,3,0,2,0,2,2,0,0,0,2,0,232.84900000000005,224.662,55
0,2,2,5,00000000B000FFF00F,0,0,2,3,0,2,0,2,2,0,0,0,2,0,248.34500000000006,235.854,58
0,2,2,5,00000000B000FFF00F0,0,0,2,3,0,2,0,2,2,0,0,0,2,0,253.03900000000004,239.79100000000003,59
0,2,3,5,00000000B000FFF00F0F,0,0,2,3,1,2,1,2,2,0,0,0,2,0,265.92900000000003,252.59400000000002,62
1,2,4,5,00000000B000FFF00F0F0,0,0,2,3,1,2,1,2,2,0,0,0,2,0,266.754,253.70400000000004,63
1,2,4,5,00000000B000FFF00F0F00,0,0,2,3,1,2,1,2,2,0,0,0,2,0,277.451,261.41,64
1,2,4,5,00000000B000FFF00F0F000,0,0,2,3,1,2,1,2,2,0,0,0,2,0,290.90200000000004,274.94300000000004,67
1,2,4,5,00000000B000FFF00F0F0000,0,0,2,4,1,2,1,2,2,0,0,0,2,0,324.03700000000003,298.44500000000005,73
1,2,4,5,00000000B000FFF00F0F00000,0,0,2,4,1,2,1,2,2,0,0,0,2,0,335.90200000000004,309.244,76
1,2,4,6,00000000B000FFF00F0F00000B,0,0,2,4,1,3,1,3,2,0,0,0,2,0,346.5210000000001,318.062,79
1,2,4,6,00000000B000FFF00F0F00000B0,0,0,2,4,1,4,1,4,2,0,0,0,2,0,364.11300000000006,337.522,84
1,2,5,6,00000000B000FFF00F0F00000B0B,0,0,2,4,1,5,1,4,2,0,0,0,2,0,380.95200000000006,349.771,88
1,2,5,6,00000000B000FFF00F0F00000B0B0,0,0,2,4,1,5,1,4,2,0,0,0,2,0,397.02600000000007,365.185,92
1,2,5,6,00000000B000FFF00F0F00000B0B00,0,0,2,4,1,5,1,4,2,0,0,0,2,0,406.55500000000006,372.083,93
1,2,5,6,00000000B000FFF00F0F00000B0B000,0,0,2,4,1,5,1,4,2,0,0,0,2,0,410.5900000000001,375.848,94
1,2,5,6,00000000B000FFF00F0F00000B0B0000,0,0,2,5,1,5,1,4,2,0,0,0,2,0,424.4150000000001,392.458,97
1,2,5,6,00000000B000FFF00F0F00000B0B00000,0,0,2,5,2,5,2,4,2,0,0,0,2,0,447.9050000000001,411.78200000000004,102
1,2,5,6,00000000B000FFF00F0F00000B0B000000,0,0,2,5,2,5,2,4,2,0,0,0,2,0,454.3270000000001,416.50800000000004,103
1,2,5,6,00000000B000FFF00F0F00000B0B0000000,0,0,2,6,2,5,2,4,2,0,0,0,2,0,465.9010000000001,423.83500000000004,104
1,2,5,6,00000000B000FFF00F0F00000B0B00000000,0,0,3,6,2,6,2,5,2,0,0,0,2,0,497.7890000000001,445.403,109
1,2,5,6,00000000B000FFF00F0F00000B0B000000000,0,0,3,7,2,6,2,5,2,0,0,0,2,0,554.3580000000001,502.029,113
1,2,5,6,00000000B000FFF00F0F00000B0B0000000000,0,0,3,7,2,6,2,5,2,0,0,0,2,0,561.4680000000001,506.954,114
1,2,5,6,00000000B000FFF00F0F00000B0B00000000000,0,0,3,8,2,6,2,5,2,0,0,0,2,0,568.8410000000001,512.795,116
1,2,5,6,00000000B000FFF00F0F00000B0B000000000000,0,0,3,9,2,6,2,5,2,0,0,0,2,0,597.2370000000001,541.4989999999999,124
1,2,5,7,00000000B000FFF00F0F00000B0B000000000000F,0,0,3,9,2,6,2,5,3,0,0,0,3,0,619.018,553.915,127
1,2,5,7,00000000B000FFF00F0F00000B0B000000000000F0,0,0,3,9,2,7,2,6,3,0,0,0,3,0,654.042,575.646,132
1,2,5,7,00000000B000FFF00F0F00000B0B000000000000F00,0,0,4,9,2,7,2,6,3,0,0,0,3,0,670.577,593.169,137
1,2,5,7,00000000B000FFF00F0F00000B0B000000000000F000,0,0,5,9,2,7,2,6,3,0,0,0,3,0,678.258,600.8969999999999,139
1,2,6,7,00000000B000FFF00F0F00000B0B000000000000F000B,0,0,5,9,3,7,3,6,3,0,0,0,3,0,701.4250000000001,622.093,144
1,2,6,7,00000000B000FFF00F0F00000B0B000000000000F000B0,0,0,6,9,3,7,3,6,3,0,0,0,3,0,710.0630000000001,634.584,146
1,2,6,8,00000000B000FFF00F0F00000B0B000000000000F000B0F,0,0,6,9,3,8,3,7,3,0,0,0,3,0,744.4990000000001,666.722,154
1,2,6,8,00000000B000FFF00F0F00000B0B000000000000F000B0F0,0,0,6,10,3,8,3,7,3,1,0,0,3,1,765.8030000000001,683.02,157
1,2,6,8,00000000B000FFF00F0F00000B0B000000000000F000B0F00,0,0,7,10,3,8,3,7,3,2,0,1,3,1,804.9780000000001,723.226,163
1,2,6,8,00000000B000FFF00F0F00000B0B000000000000F000B0F000,0,0,7,10,3,8,3,7,3,2,0,1,3,1,850.0440000000001,764.042,174
1,2,6,8,00000000B000FFF00F0F00000B0B000000000000F000B0F0000,0,0,7,10,3,8,3,7,3,2,0,1,3,1,853.9590000000001,768.172,175
1,2,6,8,00000000B000FFF00F0F00000B0B000000000000F000B0F00000,0,0,7,10,3,9,3,7,3,2,0,1,3,1,885.4670000000001,796.241,183
1,2,7,8,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F,0,0,7,10,3,10,3,7,3,2,0,1,3,1,903.8590000000002,813.532,187
1,2,7,9,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0,0,0,7,10,3,10,3,7,3,2,0,1,3,1,914.8180000000001,820.5210000000001,188
1,2,7,9,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F00,0,0,7,10,3,10,3,7,3,2,0,1,3,1,943.32,873.8240000000001,192
1,2,7,9,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F000,0,0,7,10,3,10,3,7,3,2,0,1,3,1,950.363,880.7710000000001,193
1,2,7,9,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000,0,0,7,10,3,11,3,8,3,2,0,1,3,1,968.5690000000001,899.128,196
1,2,8,9,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000F,0,0,7,10,3,11,3,8,3,2,0,1,3,1,988.2170000000001,915.611,201
1,2,8,10,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB,0,0,7,10,3,11,3,8,3,2,0,1,3,1,1019.373,947.785,209
1,2,9,10,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0,0,0,7,10,3,11,3,8,3,2,0,1,3,1,1019.802,948.3249999999999,210
1,2,9,11,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0F,0,0,7,10,3,11,3,8,3,2,0,1,3,1,1032.6580000000001,965.7289999999999,214
1,2,9,12,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FB,0,0,7,10,3,11,3,8,3,2,0,1,3,1,1059.902,991.7639999999999,222
1,2,10,12,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF,0,0,7,10,3,11,3,8,3,3,0,1,3,2,1078.634,1014.2529999999999,229
1,2,10,12,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF0,0,0,7,10,3,12,3,8,3,3,0,1,3,2,1088.567,1033.328,232
1,2,10,12,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00,0,0,7,10,3,12,3,8,3,3,0,1,3,2,1105.6200000000001,1050.664,236
1,2,10,12,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF000,0,0,7,11,3,12,3,8,3,3,0,1,3,2,1118.3180000000002,1061.609,239
1,2,10,12,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF0000,0,0,8,11,4,12,3,8,3,3,0,1,3,2,1130.1280000000002,1078.705,241
1,2,10,12,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000,0,0,8,11,4,12,3,8,3,3,0,1,3,2,1134.0780000000002,1083.8609999999999,242
1,2,10,12,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF000000,0,0,8,11,5,12,4,8,3,3,0,1,3,2,1159.3550000000002,1105.754,247
1,2,10,12,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF0000000,0,0,8,12,5,12,4,8,3,3,0,1,3,2,1168.0290000000002,1111.858,249
1,2,10,12,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000,0,0,8,13,5,12,4,8,3,3,0,1,3,2,1177.2500000000002,1118.404,251
1,2,10,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F,0,0,8,13,5,12,4,8,3,3,0,1,3,2,1191.6330000000003,1125.83,254
1,2,10,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F0,0,0,8,13,5,13,4,9,3,3,0,1,3,2,1221.4100000000003,1151.2269999999999,259
1,2,10,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00,0,0,8,13,5,13,4,9,3,3,0,1,3,2,1287.7640000000004,1229.06,271
1,2,10,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F000,0,0,8,13,5,13,4,9,4,3,0,1,4,2,1297.6910000000003,1236.569,272
1,2,10,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F0000,0,0,8,13,5,13,4,9,4,3,0,1,4,2,1306.3640000000003,1242.339,273
1,2,10,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000,0,0,8,13,5,13,4,9,4,3,0,1,4,2,1311.5470000000003,1245.69,274
1,2,11,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B,0,0,8,13,5,13,4,9,4,3,0,1,4,2,1328.4780000000003,1274.337,279
1,2,11,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0,0,0,8,13,5,13,4,9,4,3,0,1,4,2,1357.9630000000002,1302.1779999999999,285
1,2,11,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B00,0,0,8,13,5,13,4,9,4,3,0,1,4,2,1360.6070000000002,1306.2939999999999,286
1,2,11,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B000,0,0,8,13,5,13,4,9,4,3,0,1,4,2,1363.5240000000001,1308.5839999999998,287
1,2,11,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000,0,0,8,13,5,13,4,9,4,3,0,1,4,2,1369.122,1315.331,288
1,2,12,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B,0,0,8,13,5,14,4,9,4,3,0,1,4,2,1388.962,1331.6399999999999,292
1,2,12,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B0,0,0,8,14,5,14,4,9,4,3,0,1,4,2,1405.528,1345.049,296
1,2,12,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B00,0,0,8,15,5,14,4,9,4,3,0,1,4,2,1423.9850000000001,1354.5339999999999,298
1,2,12,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B000,0,0,8,15,5,14,4,9,5,3,1,1,4,2,1434.8980000000001,1363.953,300
1,2,12,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B0000,0,0,8,15,5,14,4,9,5,3,1,1,4,2,1440.6440000000002,1367.999,301
1,2,13,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B0000B,0,0,8,15,6,14,5,9,5,3,1,1,4,2,1457.4780000000003,1385.415,306
1,2,14,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B0000BF,0,0,8,15,6,14,5,9,5,3,1,1,4,2,1465.3380000000002,1397.864,309
1,2,14,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B0000BF0,0,0,8,15,6,14,5,9,5,3,1,1,4,2,1474.3260000000002,1405.993,311
1,2,14,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B0000BF00,0,0,8,15,6,14,5,9,5,3,1,1,4,2,1486.2890000000002,1416.647,312
1,2,14,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B0000BF000,0,0,8,15,6,14,5,9,5,3,1,1,4,2,1534.6070000000002,1495.83,321
1,2,14,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B0000BF0000,0,0,8,15,6,14,5,9,5,3,1,1,4,2,1540.2450000000001,1499.24,322
1,2,14,13,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B0000BF00000,0,0,8,15,6,14,5,9,5,3,1,1,4,2,1552.153,1507.314,325
1,3,14,14,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B0000BF000000,0,0,8,15,6,14,5,9,5,3,1,1,4,2,1552.877,1508.384,326
2,3,15,14,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B0000BF0000000,0,0,8,15,6,14,5,9,5,3,1,1,4,2,1553.9009999999998,1509.2,327
2,3,16,14,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B0000BF0000000B,0,0,8,15,6,14,5,9,5,3,1,1,4,2,1575.5049999999999,1539.665,332
2,3,17,14,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B0000BF0000000BB,0,0,8,15,6,15,5,9,5,3,1,1,4,2,1603.456,1575.499,339
2,3,17,14,00000000B000FFF00F0F00000B0B000000000000F000B0F00000F0000FB0FBF00000000F00000B0000B0000BF0000000BB0,0,0,8,15,6,15,5,9,5,3,1,1,4,2,1607.282,1581.146,340
