p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.118,5.543,1
0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.052,9.878,2
0,0,0,0,000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.9,21.076,4
0,0,0,1,000B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.917,29.547,7
0,0,0,1,000B0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.785000000000004,32.966,8
0,0,0,1,000B00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,102.099,97.043,24
0,0,0,1,000B000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,120.60000000000001,112.57900000000001,28
0,0,0,2,000B000F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,153.907,142.39000000000001,36
0,0,0,2,000B000F0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,161.604,150.423,39
0,0,0,2,000B000F00,0,0,1,0,0,1,0,0,0,2,0,0,0,2,166.078,157.358,40
0,0,0,2,000B000F000,0,0,1,1,0,1,0,0,0,3,0,0,0,3,192.409,184.273,47
0,0,0,2,000B000F0000,0,0,1,2,0,1,0,0,0,3,0,0,0,3,204.427,199.17,52
1,0,1,2,000B000F00000,0,0,1,2,0,1,0,0,0,3,0,0,0,3,205.093,199.79999999999998,53
1,0,1,2,000B000F000000,0,0,1,2,0,2,0,1,0,3,0,0,0,3,226.38799999999998,220.17499999999998,58
1,0,1,2,000B000F0000000,0,0,1,2,0,2,0,1,0,3,0,0,0,3,232.47099999999998,225.10799999999998,59
1,0,1,3,000B000F0000000F,0,0,1,2,0,3,0,2,0,3,0,0,0,3,250.27599999999998,240.25699999999998,64
1,0,1,3,000B000F0000000F0,0,0,2,2,0,3,0,2,0,3,0,0,0,3,268.916,255.23199999999997,69
1,0,1,3,000B000F0000000F00,0,0,2,2,0,3,0,2,0,3,0,0,0,3,300.932,288.45399999999995,77
1,0,1,3,000B000F0000000F000,0,0,2,2,0,3,0,2,0,3,0,0,0,3,308.678,303.44999999999993,78
1,0,1,3,000B000F0000000F0000,0,0,2,3,0,3,0,2,0,3,0,0,0,3,320.567,314.93499999999995,81
1,0,1,3,000B000F0000000F00000,0,0,3,3,0,3,0,2,0,3,0,0,0,3,333.319,332.631,85
2,0,2,3,000B000F0000000F000000,0,0,3,3,0,3,0,2,0,3,0,0,0,3,333.974,333.452,86
2,0,2,3,000B000F0000000F0000000,0,0,3,4,0,3,0,2,0,3,0,0,0,3,352.568,351.546,91
2,0,2,3,000B000F0000000F00000000,0,0,3,4,0,3,0,2,0,3,0,0,0,3,386.929,388.966,100
2,0,2,4,000B000F0000000F00000000F,0,0,3,4,0,4,0,3,0,3,0,0,0,3,413.229,414.821,105
2,0,2,4,000B000F0000000F00000000F0,0,0,3,4,0,4,0,3,0,3,0,0,0,3,422.41999999999996,421.71000000000004,106
2,0,2,4,000B000F0000000F00000000F00,0,0,3,4,0,4,0,3,0,3,0,0,0,3,432.08799999999997,430.24100000000004,108
2,0,2,4,000B000F0000000F00000000F000,0,0,3,4,0,4,0,3,0,3,0,0,0,3,440.18999999999994,435.956,109
2,0,2,4,000B000F0000000F00000000F0000,0,0,3,4,0,4,0,3,0,3,0,0,0,3,449.7749999999999,446.356,110
2,0,2,4,000B000F0000000F00000000F00000,0,0,4,4,0,4,0,3,0,3,0,0,0,3,458.26499999999993,457.106,112
2,0,2,4,000B000F0000000F00000000F000000,0,0,4,4,0,4,0,3,0,3,0,0,0,3,505.2989999999999,543.449,123
2,0,2,5,000B000F0000000F00000000F000000F,0,0,4,4,0,4,0,3,0,3,0,0,0,3,539.5649999999999,584.2829999999999,137
2,0,2,5,000B000F0000000F00000000F000000F0,0,0,4,4,0,4,0,3,0,3,0,0,0,3,546.2779999999999,594.0149999999999,139
2,0,2,5,000B000F0000000F00000000F000000F00,0,0,5,4,0,4,0,3,0,4,0,1,0,3,640.2589999999999,700.8169999999999,165
2,0,2,5,000B000F0000000F00000000F000000F000,0,0,5,4,0,4,0,3,0,4,0,1,0,3,648.8909999999998,711.0719999999999,166
2,0,2,5,000B000F0000000F00000000F000000F0000,0,0,5,4,0,4,0,3,0,4,0,1,0,3,654.9269999999998,716.5919999999999,167
2,0,2,5,000B000F0000000F00000000F000000F00000,0,0,5,5,0,4,0,3,0,4,0,1,0,3,673.5679999999998,729.8179999999999,171
2,0,3,5,000B000F0000000F00000000F000000F00000B,0,0,5,5,0,5,0,3,0,4,0,1,0,3,679.4689999999997,737.4819999999999,173
2,0,3,5,000B000F0000000F00000000F000000F00000B0,0,0,6,5,0,5,0,3,0,4,0,1,0,3,691.1869999999997,750.6329999999998,176
2,0,3,6,000B000F0000000F00000000F000000F00000B0F,0,0,6,5,0,6,0,4,0,4,0,1,0,3,706.9259999999997,762.4359999999998,179
2,0,3,6,000B000F0000000F00000000F000000F00000B0F0,0,0,6,5,0,6,0,4,0,4,0,1,0,3,712.9219999999997,769.0809999999998,180
2,0,3,6,000B000F0000000F00000000F000000F00000B0F00,0,0,6,5,0,7,0,5,0,4,0,1,0,3,761.5959999999997,813.7369999999997,192
2,0,3,6,000B000F0000000F00000000F000000F00000B0F000,0,0,6,6,0,7,0,5,0,4,0,1,0,3,787.8439999999997,841.7819999999997,199
2,0,3,6,000B000F0000000F00000000F000000F00000B0F0000,0,0,7,6,0,7,0,5,0,4,0,1,0,3,853.4429999999998,915.4009999999997,217
2,0,3,6,000B000F0000000F00000000F000000F00000B0F00000,0,0,7,6,0,7,0,5,0,4,0,1,0,3,861.0229999999998,921.7689999999998,218
2,0,3,6,000B000F0000000F00000000F000000F00000B0F000000,0,0,7,6,0,7,0,5,0,4,0,1,0,3,866.6999999999998,927.1859999999998,219
2,0,3,6,000B000F0000000F00000000F000000F00000B0F0000000,0,0,7,7,0,7,0,5,0,4,0,1,0,3,897.2469999999998,943.0219999999998,223
2,0,3,6,000B000F0000000F00000000F000000F00000B0F00000000,0,0,8,7,1,7,0,5,0,4,0,1,0,3,938.4679999999998,969.0129999999998,230
2,0,3,6,000B000F0000000F00000000F000000F00000B0F000000000,0,0,9,7,1,7,0,5,0,4,0,1,0,3,964.9879999999998,989.6699999999998,235
2,0,3,7,000B000F0000000F00000000F000000F00000B0F000000000F,0,0,9,7,1,8,0,6,0,4,0,1,0,3,1014.6449999999999,1023.5199999999999,246
2,0,3,8,000B000F0000000F00000000F000000F00000B0F000000000FB,0,0,9,7,2,8,0,6,0,4,0,1,0,3,1054.4909999999998,1053.0279999999998,253
2,0,3,8,000B000F0000000F00000000F000000F00000B0F000000000FB0,0,0,9,7,2,8,0,6,0,4,0,1,0,3,1059.4589999999998,1057.9249999999997,254
2,0,3,8,000B000F0000000F00000000F000000F00000B0F000000000FB00,0,0,9,7,3,8,1,6,0,4,0,1,0,3,1094.3929999999998,1090.8079999999998,263
2,0,3,8,000B000F0000000F00000000F000000F00000B0F000000000FB000,0,0,10,7,3,8,1,6,0,4,0,1,0,3,1099.3039999999999,1098.0189999999998,265
2,0,3,8,000B000F0000000F00000000F000000F00000B0F000000000FB0000,0,0,11,7,3,8,1,6,0,4,0,1,0,3,1115.7859999999998,1118.7069999999999,269
2,0,3,8,000B000F0000000F00000000F000000F00000B0F000000000FB00000,0,0,12,7,3,8,1,6,0,4,0,1,0,3,1143.5019999999997,1155.058,277
2,0,3,8,000B000F0000000F00000000F000000F00000B0F000000000FB000000,0,0,12,8,4,8,2,6,0,5,0,1,0,4,1198.1269999999997,1210.184,286
2,0,3,8,000B000F0000000F00000000F000000F00000B0F000000000FB0000000,0,0,13,8,4,8,2,6,0,5,0,1,0,4,1206.4099999999996,1221.501,288
2,0,3,8,000B000F0000000F00000000F000000F00000B0F000000000FB00000000,0,0,13,9,4,8,2,6,0,6,0,1,0,5,1233.4179999999997,1254.634,295
2,0,3,8,000B000F0000000F00000000F000000F00000B0F000000000FB000000000,0,0,13,9,5,8,2,6,0,6,0,1,0,5,1254.6079999999997,1272.0620000000001,299
2,0,3,8,000B000F0000000F00000000F000000F00000B0F000000000FB0000000000,0,0,13,9,5,8,2,6,0,7,0,2,0,5,1303.2159999999997,1322.13,311
2,0,3,9,000B000F0000000F00000000F000000F00000B0F000000000FB0000000000B,0,0,13,9,5,9,2,7,0,7,0,2,0,5,1320.4659999999997,1338.874,316
2,0,3,10,000B000F0000000F00000000F000000F00000B0F000000000FB0000000000BF,0,0,13,9,5,9,2,7,0,7,0,2,0,5,1352.3599999999997,1363.075,323
2,1,3,11,000B000F0000000F00000000F000000F00000B0F000000000FB0000000000BF0,0,0,13,9,5,9,2,7,0,7,0,2,0,5,1360.9269999999997,1372.099,324
2,2,3,12,000B000F0000000F00000000F000000F00000B0F000000000FB0000000000BF00,0,0,13,9,5,9,2,7,0,7,0,2,0,5,1362.2249999999997,1373.2469999999998,325
2,2,3,12,000B000F0000000F00000000F000000F00000B0F000000000FB0000000000BF000,0,0,13,9,5,9,2,7,0,7,0,2,0,5,1403.0919999999996,1432.9629999999997,337
2,2,3,12,000B000F0000000F00000000F000000F00000B0F000000000FB0000000000BF0000,0,0,13,10,5,9,2,7,0,7,0,2,0,5,1421.3679999999997,1472.0199999999998,342
2,2,3,12,000B000F0000000F00000000F000000F00000B0F000000000FB0000000000BF00000,0,0,14,10,5,9,2,7,0,7,0,2,0,5,1429.1559999999997,1493.3589999999997,344
2,2,3,12,000B000F0000000F00000000F000000F00000B0F000000000FB0000000000BF000000,0,0,14,11,5,9,2,7,0,7,0,2,0,5,1441.1899999999998,1504.4929999999997,347
2,2,3,12,000B000F0000000F00000000F000000F00000B0F000000000FB0000000000BF0000000,0,0,15,11,5,9,2,7,0,7,0,2,0,5,1465.5289999999998,1530.6069999999997,353
