p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count
0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.764,11.387,0
0,0,0,1,F0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.539,32.833,0
0,0,0,1,F00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.666,34.683,0
0,0,0,1,F000,0,0,1,0,0,1,0,1,0,0,0,0,0,0,48.217,64.961,0
0,0,0,2,F000F,0,0,1,0,0,2,0,2,0,0,0,0,0,0,61.78,83.007,0
0,0,0,2,F000F0,0,0,1,0,1,2,1,2,0,1,0,0,0,1,77.296,97.659,0
0,0,0,2,F000F00,0,0,1,1,1,2,1,2,0,1,0,0,0,1,99.83000000000001,125.33000000000001,0
0,0,0,2,F000F000,0,0,2,1,1,2,1,2,0,1,0,0,0,1,115.47800000000001,144.989,0
0,0,0,2,F000F0000,0,0,2,1,1,3,1,3,0,1,0,0,0,1,139.997,173.36,0
0,0,0,2,F000F00000,0,0,2,1,1,3,1,3,0,2,0,1,0,1,158.18200000000002,193.24800000000002,0
0,0,0,2,F000F000000,0,0,2,2,1,3,1,3,0,2,0,1,0,1,179.245,208.97700000000003,0
0,0,0,2,F000F0000000,0,0,2,3,1,3,1,3,0,2,0,1,0,1,190.365,217.30300000000003,0
0,0,0,3,F000F0000000B,0,0,2,3,1,3,1,3,0,2,0,1,0,1,206.348,229.38500000000002,0
0,0,0,3,F000F0000000B0,0,0,2,3,1,4,1,4,0,2,0,1,0,1,220.65,246.52100000000002,0
0,0,1,3,F000F0000000B0B,0,0,2,3,1,4,1,4,0,2,0,1,0,1,224.63400000000001,251.91400000000002,0
0,0,2,3,F000F0000000B0BF,0,0,2,3,2,4,2,4,1,2,1,1,0,1,271.91,298.40500000000003,0
0,0,2,3,F000F0000000B0BF0,0,0,2,3,2,4,2,4,1,2,1,1,0,1,277.11800000000005,305.959,0
